不太喜欢,3.778,5
不很喜欢,4.425,5.714
不特别喜欢,4.071,5.333
没有很喜欢,4.313,5
没有特别喜欢,4.786,4.556
没很喜欢,4.75,4.778
没特别喜欢,4.744,4.489
不能太寒酸,4.263,4.838
没有完全悲观,5.067,4.513
不太舒服,3.51,4.2
不很舒服,3.722,5.313
没比较舒服,4.389,3.675
没有比较舒服,4.056,4.583
不太想,3.813,4.167
不好想,4.313,3.75
不很想,4.1,3.333
不特别想,4.533,3.486
不能老想,4.771,4.088
不能还想,4.7,4.5
没有非常想,4.667,5.25
没有很想,4.678,3.571
没有特别想,4.778,3.7
没有还想,4.5,4.444
没很想,4.529,3.867
没特别想,4.59,4.138
不太爱,3.571,5.5
不很爱,3.983,4.7
不特别爱,3.944,4.929
没有非常爱,5.42,5.529
没有很爱,4.375,4.5
没有特别爱,6.143,4.688
没很爱,3.917,5.25
没特别爱,4.533,4.671
不能完全禁止,4.143,5.389
没有完全禁止,4.333,5
不能完全解决,4.25,4.95
没有完全解决,4.375,5.25
没完全解决,4.375,5.056
不能太诚实,4.825,4.588
没有完全诚实,3.625,4.722
没有好游戏,4.383,4.25
不好鼓励,4.583,4.688
不太对,4.189,5
不完全对,4.056,4.683
没有完全对,4.833,4.688
没有特别对,4.657,4.225
不更惨,4.2,5.2
没比较惨,4.171,4.411
没有太惨,3.938,4.375
没有比较惨,3.5,4.722
没有好惨,3.7,5.075
没有更惨,3.933,4.256
没有最惨,3.05,5.043
没更惨,3.556,5.275
没最惨,3.943,4.775
没比较慢,5.071,3.833
没有比较慢,5.5,3.6
不太满意,3.663,5.45
不完全满意,4.525,4.938
不很满意,3.433,5.763
没有非常满意,4.278,5.667
没有很满意,3.871,5.167
不特别漂亮,4.65,5.571
没有更漂亮,5.267,5.688
没有非常漂亮,4.43,5.263
没有很漂亮,4.45,4.5
没很漂亮,4.429,4.875
没太认真,4.125,4.125
没有太认真,4.667,4.729
没有很认真,4.28,4.633
没很认真,4.45,4.55
没比较轻松,4.188,3.714
没有比较轻松,4.143,3.813
没有最恶心,3.329,6.46
不能太乐观,3.75,5.778
不太确定,4.46,4.578
不很确定,4.656,4.763
不能完全确定,4.74,5.067
不能很确定,4.778,4.5
没完全确定,4.944,4.7
没有最贱,2.733,6.75
不太适合,4.083,4.25
不完全适合,4.288,3.622
不很适合,3.813,4.625
不能太操,3.767,5.667
没很操,4.3,5.983
没有太积极,4.42,4.611
没有更积极,4.611,5.9
没有太兴奋,5.389,5.056
没有非常兴奋,5.1,4.65
不能太随便,4.729,5.814
没比较优,4.256,5
没有比较优,4.556,5
没有比较优惠,4.2,4.563
没有更优惠,4.722,5.833
没有特别优惠,4.571,5
没特别优惠,4.125,4.833
不能太糟,4.083,5.444
没有更糟,4.167,5
没有太糟糕,4.575,4.688
没有更糟糕,4.25,4.929
不特别聪明,5,4.286
不能太聪明,4.917,5.75
没比较聪明,4,4.286
没有比较聪明,4.563,4.357
没有特别聪明,5.1,3.933
没有最丑,4.929,4.375
不能太丑,4.167,5
不特别关心,4.125,4.575
没特别关心,4.688,4.5
没有最难吃,3.65,4.917
没有太难过,4.478,4.675
不好骗,4.683,5.363
没太严重,4.938,5.25
没有太严重,4.314,5.571
没有更严重,4.54,6.525
没有很严重,4.667,5.278
没更严重,4.444,5.375
没很严重,4.613,5.038
没特别严重,4.167,5.688
不能太烂,4.071,5.444
没比较烂,4.714,5.063
没有非常烂,4,4.875
没有很烂,4.188,4.786
没有最烂,4.144,4.85
没很烂,4.643,4.878
没有最蠢,3.214,5.2
没太惊讶,4.963,5.975
没有太惊讶,4.878,5.713
